sample_id,idFinal,grupo,motivo,model_key,prompt_type,ruleset,gen_temperature,gen_top_p,gen_repetition_penalty,gen_max_new_tokens,source_text,reference_text,generated_text,sari,bertscore_f1,rougeL_f,compression_ratio_eval,exact_copy
3690,843_LibroUAC_Sincopyright.pdf,D_complejos,Tabla/ley/tasas/categorías,mistral,zero-shot,R0,0.3,0.9,1.15,256.0,"La clasificación y las tasas de la ley de renta vigente durante 2019 se resumen a continuación: categorías del impuesto a la renta categorías tipos de rentas tasas de impuesto afecta a primera categoría rentas del capital tasa general de 25 % o 27,5 % las utilidades de empresas e inversiones de personas segunda categoría rentas del trabajo progresiva por tramos(desde 0 % a 40 %)los ingresos de trabajadores dependientes y pensionados impuesto global complementario suma de todas las rentas progresiva por tramos (desde 0 % a 40 %),menos los impuestos de primera y segunda categorías pagados todas las rentas (del capital y del trabajo) de las personas 
impuesto adicional rentas de no residentes (extranjeros)tasa de 35 % las transferencias fuera del país.","A continuación, resumimos la clasificación y las tasas de la Ley de Renta vigente en dos mil diecinueve: Categorías del impuesto a la renta.                        Primera categoría tiene una tasa general de veinticinco o veintisiete coma cinco por ciento de las ganancias de empresas e inversiones de personas. Segunda categoría son las rentas del trabajo progresivo por tramos desde cero a cuarenta por ciento. Los ingresos de trabajadores dependientes y pensionados.                                              El impuesto global complementario es la suma de todas las rentas progresiva por tramos menos los impuestos de primera y segunda categorías pagados.  El impuesto adicional de rentas de extranjeros tiene una tasa de treinta y cinco por ciento las transferencias fuera del país.","Las categorías y tasas de la Ley de Renta vigente en 2019 se resumen a continuación:

- Tipos de rentas: rentas de capital, rentas laborales.
- Tasas de impuesto: del 25% al 27,5% para rentas de capital.
- Rentas laborales: impuesto progresivo desde el 0% hasta el 40%.
- Personas residentes: se aplican todos los ingresos (de capital y trabajo) en impuestos global complementario, que es un impuesto progresivo desde el 0% al 40%, después de haber restado los impuestos de primera y segunda categorías.
- Personas no residentes: se aplica un impuesto adicional del 35% sobre las transferencias fuera del país.",41.499323881392804,0.7545851469039917,0.36607142857142855,0.8099173553719008,0
2088,1872_LibroBAC.pdf,A_cortos,"Muy corto, sustitución léxica clara.",mistral,zero-shot,R4,0.2,0.85,1.1,256.0,La comunidad humana más antigua ha sido denominada horda primitiva.,La comunidad humana más antigua se llamó tribu.,"La comunidad humana más antigua se ha llamado ""horda primitiva"".",66.81577681577681,0.8770443797111511,0.7000000000000001,1.0,0
2976,881_LibroNEFE_Sincopyright.pdf,A_cortos,Corto con dinero/cantidad.,mistral,zero-shot,R4,0.2,0.85,1.1,256.0,"Prueba a poner en un sobre o frasco $1 por día, más las monedas del cambio.",Pon en un sobre un dólar diario más las monedas del vuelto.,"Coloca un dólar al día en una envoltura o botella, junto con los centimos de cambio.",32.49961040984884,0.7639071941375732,0.1875,1.0,0
3430,2692_LibroUide_Sincopyright.pdf,A_cortos,Frase conceptual simple de negocios.,mistral,zero-shot,R4,0.2,0.85,1.1,256.0,Uno de los problemas más importantes en los negocios es la asignación de precios a los productos.,Asignar precios a los productos es un problema importante en las empresas.,Uno de los mayores desafíos en los negocios es establecer precios a los productos.,45.22006201572765,0.8436342477798462,0.2962962962962963,0.8235294117647058,0
3679,829_LibroUAC_Sincopyright.pdf,A_cortos,Corto con número e IVA.,mistral,zero-shot,R4,0.2,0.85,1.1,256.0,"El resultado será 190, o sea, el IVA del kilo de pan es de $190.","El resultado será ciento noventa. Es decir, el impuesto al valor agregado del kilo de pan son ciento noventa pesos.",El IVA del kilo de pan es de 190 dólares.,40.30020183472869,0.7707592248916626,0.3225806451612903,0.6666666666666666,0
3145,1045_LibroUide_Sincopyright.pdf,A_cortos,Corto con proporción financiera.,mistral,zero-shot,R4,0.2,0.85,1.1,256.0,"Por cada $100 facturados, la compañía gasta $2.20 en intereses.",La empresa gasta dos dólares con veinte centavos por cada cien dólares facturados.,"Por cada cien dólares vendidos, la empresa gasta veintidós centavos en intereses.",49.91959731090166,0.8454058766365051,0.3448275862068965,1.0909090909090908,0
507,562_LibroUAC_Sincopyright.pdf,B_medianos,Porcentajes y rentabilidad.,mistral,zero-shot,R4,0.2,0.85,1.1,256.0,"En general, se dice que la rentabilidad normal de una inversión en países desarrollados fluctúa, en promedio, entre el 6 % y el 8 % anual.","Generalmente, la rentabilidad normal de una inversión en países desarrollados varía entre el seis por ciento y el ocho por ciento anual.","En promedio, la rentabilidad anual de una inversión en países desarrollados fluctúa entre el 6% y el 8%.",43.07111523950738,0.8894586563110352,0.6521739130434783,0.75,0
1756,5100_LibroBAC.pdf,B_medianos,Redacción abstracta/institucional.,mistral,zero-shot,R4,0.2,0.85,1.1,256.0,En virtud de estas y otras reflexiones fue que se diseñó este capítulo en el marco del Libro Maestro de la cual forma parte sustantiva.,Debido a estas y otras reflexiones se diseñó este capítulo que forma parte fundamental del presente libro maestro de educación financiera.,"Debido a pensamientos similares, se creó este capítulo para formar parte del Libro Maestro.

(",38.850953140426824,0.7892792224884033,0.5263157894736841,0.56,0
3093,875_LibroUide_Sincopyright.pdf,B_medianos,Definición contable.,mistral,zero-shot,R4,0.2,0.85,1.1,256.0,"Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.",Las cuentas de activo evidencian las pertenencias de la empresa. No importa cómo se financiaron.,"Las cuentas de activos representan lo que una organización tiene, sin importar cómo se hubiese financiado.",45.754935949902325,0.8262124061584473,0.35294117647058826,1.0,0
3192,1202_LibroUide_Sincopyright.pdf,B_medianos,"Relación de pasivo/activo, útil para precisión.",mistral,zero-shot,R4,0.2,0.85,1.1,256.0,"Por cada dólar de pasivo corriente, la compañía cuenta con 93 centavos de dólar en activos corrientes súper líquidos.",La empresa tiene noventa y tres centavos de dólar en activos corrientes súper líquidos por dólar de pasivo corriente.,"Por cada dólar en activos corrientes super líquidos, la empresa tiene 93 centavos.",41.74187142133316,0.8433626294136047,0.3684210526315789,0.6842105263157895,0
3525,230_LibroUAC_Sincopyright.pdf,B_medianos,Dato económico con cifra.,mistral,zero-shot,R4,0.2,0.85,1.1,256.0,"Posee la renta per cápita más alta de Latinoamérica, con alrededor de US$25.000 por habitante (según datos de 2019).",Tiene la renta per cápita más alta de Latinoamérica. Con casi veinticinco mil dólares estadounidenses por habitante.,"La renta por persona de este país es la más alta en América Latina, con aproximadamente 25.000 dólares estadounidenses por persona (según datos del año 2019).",34.28535122255749,0.8048014640808105,0.40740740740740733,1.2857142857142858,0
3627,725_LibroUAC_Sincopyright.pdf,C_estructurales,Explicación con fórmula verbal.,mistral,zero-shot,R4,0.2,0.85,1.1,256.0,Muestra lo que la empresa gana o pierde en un período y explica mediante la fórmula de «ingresos  (costos + gastos)» cómo se ha producido ese resultado.,Presenta las ganancias o pérdidas de la empresa en un período. Y explica cómo se dio ese resultado.,"Mostra los beneficios o pérdidas de la empresa en un período y explica (usando la fórmula ""ingresos - (costos + gastos)"") cómo se generó ese resultado.

(",52.10105842196989,0.8605052828788757,0.6938775510204083,0.9230769230769231,0
3206,1255_LibroUide_Sincopyright.pdf,C_estructurales,Dos conceptos técnicos en una sola oración.,mistral,zero-shot,R4,0.2,0.85,1.1,256.0,"Así como el estado de resultados se orienta a mostrar la solvencia de la operación, el EFE se orienta a analizar la liquidez de la misma (Ross, Westerfield, & Bradford, 2018).",El estado de resultados evidencia la solvencia de la operación. El estado de flujo de efectivo analiza la liquidez de la operación.,"La EFE examina la liquidez de una operación en lugar de mostrar resultados financieros (Ross, Westerfield y Bradford, 2018).",32.36327546225271,0.7225010395050049,0.2727272727272727,0.6333333333333333,0
329,17510_LibroBAC.pdf,C_estructurales,Definición tipo glosario.,mistral,zero-shot,R4,0.2,0.85,1.1,256.0,"Arancel: tarifa oficial que determina los derechos que se deben pagar en varios ramos, como el de costas judiciales, aduanas, ferrocarriles, etc. Tasa, valoración, norma, ley.","El arancel es una tarifa oficial y determina los derechos a pagar en varios sectores, como costas judiciales, aduanas, ferrocarriles, entre otros. También se le llama tasa, valoración, norma o ley.","Arancel: es la tarifa oficial que establece los derechos a pagar en diferentes áreas, como costas judiciales, aduanas, ferrocarriles, etc. Valoraciones, tasas, normas, leyes.

[Translation: Tariff: the official rate that determines the fees to be paid in various sectors, such as legal costs, customs, railways, etc.] [Simplified version: Tariff: the official fee schedule for different areas like legal costs, customs, railways, etc.]",48.82925998095599,0.7706290483474731,0.2947368421052632,2.3846153846153846,0
3481,130_LibroUAC_Sincopyright.pdf,C_estructurales,Evolución temporal con cifras.,mistral,zero-shot,R4,0.2,0.85,1.1,256.0,"En sus comienzos cada moneda valía alrededor de $300, a fines de 2019 llega a $15.000 y continúa con alzas y bajas.","Al inicio, cada moneda valía casi trescientos pesos. A fines de dos mil diecinueve llegó a quince mil pesos. Sigue con alzas y bajas.","En el principio, cada moneda valoraba aproximadamente $300, pero en finales de 2019 alcanzó los $15,000 y siguió fluctuando con subidas y bajas.",38.10814012846533,0.7711699604988098,0.24489795918367346,1.0434782608695652,0
3703,884_LibroUAC_Sincopyright.pdf,C_estructurales,Ley + fechas + porcentaje.,mistral,zero-shot,R4,0.2,0.85,1.1,256.0,"La Ley N.133 de febrero 2019 indica que la tasa de retención aumentará progresivamente, de 10 % en 2018 hasta llegar a 17 % en 2028.",Según la Ley ciento treinta y tres de febrero dos mil diecinueve indica que la tasa de retención aumentará progresivamente. De diez por ciento en dos mil dieciocho hasta llegar a diecisiete en dos mil veintiocho.,"Ley N.133 de febrero de 2019 establece que la tasa de retención aumentará gradualmente, desde el 10% del 2018 hasta alcanzar el 17% en 2028.",33.908586808292796,0.7246212363243103,0.36923076923076925,1.04,0
224,11653_LibroBAC.pdf,D_complejos,Lista de preguntas,mistral,zero-shot,R4,0.2,0.85,1.1,256.0,"Antes de adquirir un crédito y por consiguiente una deuda, hágase las siguientes preguntas: ¿Realmente necesito este artículo ahora o puedo esperar hasta ahorrar el dinero necesario para adquirirlo?, ¿Puedo calificar para el crédito?, ¿Cuál es la tasa de interés?, ¿Hay costos adicionales?, ¿Cuánto es el pago mensual y cuándo se vence?, ¿Tengo capacidad financiera para afrontar el crédito  Puedo pagar el crédito?, ¿Qué pasaría si no realizo los pagos a tiempo?, ¿Cuál sería el costo extra por utilizar el crédito?, ¿Qué tengo que sacrificar para pagar el crédito (costo de oportunidad)? , Tomando en cuenta todo lo anterior, ¿vale la pena utilizar el crédito?","Hágase las siguientes preguntas antes de adquirir un crédito: ¿necesito este artículo ahora o puedo esperar hasta ahorrar el dinero para adquirirlo? ¿Califico para el crédito? ¿Cuál es la tasa de interés? ¿Hay costos adicionales? ¿Cuánto es el pago mensual y cuándo vence? ¿Puedo pagar el crédito? ¿Qué pasaría si no pago a tiempo? ¿Cuál sería el costo extra por utilizar el crédito? ¿Qué debo sacrificar para pagar el crédito? Según todo lo anterior, ¿utilizar el crédito es conveniente?","Antes de comprar a crédito y así obtener una deuda, preguntese lo siguiente: ¿Realmente necesito este artículo inmediatamente o puedo esperar a guardar el dinero suficiente para comprarlo?, ¿Puedo calificar para un crédito?, ¿Cuál es la tasa de interés y hay costos adicionales?., ¿Cuánto será mi pago mensual y cuándo vence el crédito?., ¿Tengo suficiente recursos financieras para pagar el crédito  Puedo hacerlo?., ¿Qué ocurre si no pago a tiempo?, ¿Cuál es el costo extra por usar el crédito?., ¿Qué debo renunciar para pagar el crédito (costo de oportunidad)? Considerando todo lo anterior, ¿es válido usar el crédito?

Translation:
Before buying on credit and thus incurring a debt, ask yourself the following questions: Do I really need this item now or can I wait to save the necessary money to buy",40.671058348944776,0.820526123046875,0.5666666666666667,1.2596153846153846,0
1765,5125_LibroBAC.pdf,D_complejos,Texto histórico-conceptual denso.,mistral,zero-shot,R4,0.2,0.85,1.1,256.0,"Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos XV y XVI y en una serie de sesudas admoniciones aconsejaba a la gente cultivar las tierras baldías, reducir el consumo de géneros extranjeros y los frívolos cambios de moda; procurar mantener en alza los precios de los artículos vendibles al extranjero y reducirlos cuando sostuvieran una competencia eficaz, además de otras medidas relacionadas con fletes, embodegamiento de mercancías, etc.","Thomas Mun fue el mejor exponente de las ideas predominantes en los siglos quince y dieciséis. Él aconsejaba a las personas cultivar las tierras baldías, reducir el consumo de mercancía extranjera y no seguir los superficiales cambios de moda. También aconsejaba mantener los precios en aumento de los artículos vendibles al extranjero y reducirlos cuando tuvieran una competencia eficaz. Además, sugería otras medidas relacionadas con fletes, almacenamiento de mercancías, etcétera.","Thomas Mun fue el más conocido por sus ideas populares en los siglos XV y XVI. En varias advertencias, aconsejaba a la gente cultivar terrenos desiertos, reducir el consumo de cosas extranjeras y modas frivolas; mantener altos precios de artículos vendidos al extrangero y bajarlos cuando hubiera una efectiva competencia, ademas de otras medidas relacionadas con transporte de mercancias, retenida de productos, etc.

(Translation: Thomas Mun was the most famous for his ideas that were popular in the 15th and 16th centuries. In various warnings, he advised people to cultivate barren lands, reduce consumption of foreign goods and frivolous fashions; keep high prices of items sold to foreigners and lower them when there was effective competition, as well as other related measures regarding transportation of merchandise, retention of products, etc.)",36.04326132728696,0.7610901594161987,0.3222748815165877,1.7808219178082192,0
