row_id,idFinal,source_text,reference_text,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,lex,rules_list,n_rules,main_rule,main_rule_name,families_list,n_families,main_family,src_words,src_sentences,has_number,has_money,has_percent,n_rules_bucket,length_bucket,lex_bucket,stratum,split_stratum
5,74_LibroBAC.pdf,"Luego de haber obtenido la anterior información y haber hecho acopio de las fuentes bibliográficas y virtuales respectivas, el equipo procedió a realizar la redacción o construcción del libro.",El equipo realizó la redacción del libro luego de obtener la información anterior y reunir las fuentes bibliográficas y virtuales respectivas.,Fiorella,19.0,5.0,6.0,1.0,,,,,,1,"[19, 5, 6, 1]",4,19.0,Sentence Order,"['structural', 'reduction', 'lexical']",3,structural,29,1,0,0,0,r4plus,long,1,fam=structural | rules=r4plus | len=long | num=0 | lex=1,fam=structural | rules=r4plus | len=long
2443,10055_LibroBAC.pdf,"Por lo general, se orientan hacia el mercado de capitales, pero también hay diversas opciones como las inversiones en educación propia y previsiones para el futuro cuando tenga sus hijos e hijas, en bienes inmobiliarios, en la creación de empresas y microempresas, en la participación por medio de acciones en empresas y compañías, en el establecimiento de negocios vía oferta de servicios, en la adquisición de otros bienes y servicios que con el tiempo aumentan de valor (muebles antiguos, pinturas, colecciones), en el desarrollo de negocios pequeños, medianos y grandes, en el financiamiento de proyectos y otras inversiones.","Generalmente, se orientan hacia el mercado de capitales, pero también hay diversas opciones como las inversiones en educación propia y previsiones para el futuro.",Vivian,15.0,16.0,5.0,6.0,,,,,,0,"[15, 16, 5, 6]",4,15.0,Sentence Length,"['structural', 'reduction', 'lexical']",3,structural,99,1,0,0,0,r4plus,long,0,fam=structural | rules=r4plus | len=long | num=0 | lex=0,fam=structural | rules=r4plus | len=long
2445,10059_LibroBAC.pdf,"Este tipo de inversiones permite ir ganando experiencia utilizando sus recursos de inmediato, al mismo tiempo que puede analizar los riesgos; pero, en lo posible, debe pensarse en inversiones a largo plazo Como se señaló anteriormente, la inversión utiliza parte o el total de recursos del ahorro de una persona, familia, empresa, comunidad o país que, a su vez, es el resultado de los ingresos menos el consumo.","Estas inversiones permiten ganar experiencia con el uso inmediato de los recursos y analizar los riesgos. Como se mencionó, la inversión utiliza parte o el total del dinero ahorrado.",Vivian,6.0,12.0,15.0,5.0,21.0,,,,,0,"[6, 12, 15, 5, 21]",5,6.0,Complex Phrases,"['lexical', 'morphosyntactic', 'structural', 'reduction']",4,lexical,68,1,0,0,0,r4plus,long,0,fam=lexical | rules=r4plus | len=long | num=0 | lex=0,fam=lexical | rules=r4plus | len=long
2447,10063_LibroBAC.pdf,"En el contexto de la inversión es importante, asimismo, la utilización del enfoque de planificación, en sus tres etapas principales que comprenden: diagnóstico; programación con la fijación de metas y resultados esperados y el correspondiente plan de acción, la asignación de recursos por tipos de inversión; y finalmente, el seguimiento o monitoreo y la evaluación.","En la inversión es importante el uso del enfoque de planificación. Este tiene tres etapas principales: diagnóstico. Programación de metas, plan de acción y asignación de recursos por tipos de inversión. Seguimiento y evaluación.",Vivian,15.0,21.0,5.0,,,,,,,0,"[15, 21, 5]",3,15.0,Sentence Length,"['structural', 'reduction']",2,structural,55,1,0,0,0,r3,long,0,fam=structural | rules=r3 | len=long | num=0 | lex=0,fam=structural | rules=r3 | len=long
2449,10069_LibroBAC.pdf,"En la segunda etapa de programación, se definen los objetivos y se fijan las metas o resultados esperados, que deben ser lo más específicos y precisos posibles, para tener claridad en lo que se trata de alcanzar con las inversiones por realizar; por ejemplo, los tipos de inversión y los montos que se pretenden lograr en un tiempo definido y otros que pueden describirse en términos de logro o resultados que se desean alcanzar.","En la segunda etapa de programación, se definen los objetivos y se fijan las metas específicas.",Vivian,15.0,5.0,,,,,,,,0,"[15, 5]",2,15.0,Sentence Length,"['structural', 'reduction']",2,structural,74,1,0,0,0,r2,long,0,fam=structural | rules=r2 | len=long | num=0 | lex=0,fam=structural | rules=r2 | len=long
2455,10081_LibroBAC.pdf,El capital que se separa para crear la riqueza personal no puede afectarse para gastos personales.,El dinero separado para crear la riqueza personas no se usa para gastos personales.,Vivian,21.0,17.0,1.0,,,,,,,1,"[21, 17, 1]",3,21.0,Use of Complex Punctuation Marks,"['structural', 'lexical']",2,structural,16,1,0,0,0,r3,medium,1,fam=structural | rules=r3 | len=medium | num=0 | lex=1,fam=structural | rules=r3 | len=medium
2458,10086_LibroBAC.pdf,"Puede ocurrir que por sus habilidades personales, aptitudes o circunstancias, puede completar estos objetivos ANTES de que se cumpla un año -y entonces podrá iniciar el ciclo siguiente-, pero en el caso que no vaya acelerado, al menos tiene que cumplir los objetivos UNA VEZ al año (en este caso usará ciclos anuales).",Puede completar sus metas antes de un año por sus habilidades personales o circunstancias. Pero debe cumplir los objetivos al menos una vez al año.,Vivian,6.0,15.0,21.0,16.0,5.0,,,,,0,"[6, 15, 21, 16, 5]",5,6.0,Complex Phrases,"['lexical', 'structural', 'reduction']",3,lexical,53,1,0,0,0,r4plus,long,0,fam=lexical | rules=r4plus | len=long | num=0 | lex=0,fam=lexical | rules=r4plus | len=long
2462,10091_LibroBAC.pdf,"Básicamente, esta experiencia que va a empezar, es un proceso de autoeducación motivada en que tiene objetivos por cumplir.",Esta experiencia es un proceso de autoeducación motivada con objetivos por cumplir.,Vivian,5.0,17.0,,,,,,,,0,"[5, 17]",2,5.0,Unnecessary Words,"['reduction', 'structural']",2,reduction,19,1,0,0,0,r2,medium,0,fam=reduction | rules=r2 | len=medium | num=0 | lex=0,fam=reduction | rules=r2 | len=medium
2464,10093_LibroBAC.pdf,"En el campo de las inversiones hay que tener en cuenta, asimismo, que pueden aparecer, como lo señalan Alonso, Brailovsky y Ortiz (1999), los fenómenos de mente colectiva, cuando aparecen los gurús de las inversiones para aconsejar sobre las inversiones del momento, cuál genera más recursos y, por lo tanto, dónde deben orientar su inversión._x000D_
Sobre el particular, dicen que las personas dentro de una multitud son arrastradas a hacer cosas que solas no lo harían y, citan lo siguiente:_x000D_
Acerca de cómo la persona pierde su individualidad y se convierte en masa o ","Según Alonso, Brailovsky y Ortiz (mil novecientos noventa y nueve) en las inversiones pueden aparecer fenómenos de mente colectiva. Esto cuando aparecen los líderes de las inversiones para aconsejar sobre ellas.",Vivian,21.0,14.0,15.0,1.0,5.0,,,,,1,"[21, 14, 15, 1, 5]",5,21.0,Use of Complex Punctuation Marks,"['structural', 'lexical', 'reduction']",3,structural,94,2,1,0,0,r4plus,long,1,fam=structural | rules=r4plus | len=long | num=1 | lex=1,fam=structural | rules=r4plus | len=long
2468,10101_LibroBAC.pdf,"Luego el autor define qué entiende por mente colectiva: Cualesquiera que sean los individuos que la componen, o sin importar qué tan parecido o dispar sea su modo de vida, sus ocupaciones, su carácter o su inteligencia, el hecho es que se han transformado en una multitud que los hace poseedores de una especie de mente colectiva que los induce a sentir, pensar y actuar de una manera por completo diferente de aquella que cada individuo sentiría, pensaría y actuaría si estuviera solo.","Luego el autor define mente colectiva como aquella que lleva a un grupo de individuos a sentir, pensar y actuar de manera diferente de aquella que cada uno sentiría, pensaría y actuaría si estuviera solo.",Vivian,21.0,15.0,5.0,,,,,,,0,"[21, 15, 5]",3,21.0,Use of Complex Punctuation Marks,"['structural', 'reduction']",2,structural,83,1,0,0,0,r3,long,0,fam=structural | rules=r3 | len=long | num=0 | lex=0,fam=structural | rules=r3 | len=long
2473,10109_LibroBAC.pdf,Contar con informaciones de seguridad financiera es muy importante en el campo de la inversión.,En la inversión es importante informarse sobre seguridad financiera.,Vivian,19.0,6.0,,,,,,,,0,"[19, 6]",2,19.0,Sentence Order,"['structural', 'lexical']",2,structural,15,1,0,0,0,r2,medium,0,fam=structural | rules=r2 | len=medium | num=0 | lex=0,fam=structural | rules=r2 | len=medium
2475,10112_LibroBAC.pdf,"así como considerar el tiempo y seguir, lo que comúnmente se aconseja, diversificando sus inversiones, cuando el monto de capital disponible para inversión, lo justifica.",También debemos considerar el tiempo y variar la inversión cuando el dinero lo permita.,Vivian,1.0,5.0,,,,,,,,1,"[1, 5]",2,1.0,Word Frequency,"['lexical', 'reduction']",2,lexical,25,1,0,0,0,r2,long,1,fam=lexical | rules=r2 | len=long | num=0 | lex=1,fam=lexical | rules=r2 | len=long
2476,10114_LibroBAC.pdf,"Los criterios clásicos podemos resumirlos en tres, tan sencillos que podrás apreciarlos y aplicarlos:",Los criterios básicos son tres:,Vivian,21.0,5.0,,,,,,,,0,"[21, 5]",2,21.0,Use of Complex Punctuation Marks,"['structural', 'reduction']",2,structural,14,1,0,0,0,r2,medium,0,fam=structural | rules=r2 | len=medium | num=0 | lex=0,fam=structural | rules=r2 | len=medium
2479,10317_LibroBAC.pdf,Tienen una tasa de interés y una fecha para pago de intereses que se definen desde el momento de su emisión.,Tienen una tasa de interés y una fecha de pago de intereses definidas desde su emisión.,Vivian,17.0,5.0,,,,,,,,0,"[17, 5]",2,17.0,Relative Clauses,"['structural', 'reduction']",2,structural,21,1,0,0,0,r2,medium,0,fam=structural | rules=r2 | len=medium | num=0 | lex=0,fam=structural | rules=r2 | len=medium
2481,10324_LibroBAC.pdf,"Los pagos del interés pactado pueden hacerse de forma mensual, trimestral, semestral o anual, dependiendo de la necesidad de quién está invirtiendo los fondos.","Los pagos del interés pueden ser mensuales, trimestrales, semestrales o anuales según la necesidad del inversionista.",Vivian,5.0,6.0,,,,,,,,0,"[5, 6]",2,5.0,Unnecessary Words,"['reduction', 'lexical']",2,reduction,24,1,0,0,0,r2,medium,0,fam=reduction | rules=r2 | len=medium | num=0 | lex=0,fam=reduction | rules=r2 | len=medium
2482,10341_LibroBAC.pdf,"¿Cómo puede variar un certificado de depósito de otras formas de inversión (intereses, comisiones, saldos mínimos, etc.",Cómo se diferencia un certificado de depósito de otras formas de inversión.,Vivian,21.0,5.0,6.0,,,,,,,0,"[21, 5, 6]",3,21.0,Use of Complex Punctuation Marks,"['structural', 'reduction', 'lexical']",3,structural,17,1,0,0,0,r3,medium,0,fam=structural | rules=r3 | len=medium | num=0 | lex=0,fam=structural | rules=r3 | len=medium
2485,10345_LibroBAC.pdf,¿Qué riesgos puede tener el uso de certificados de depósito?,¿Cuáles son los riesgos de los certificados de depósito?,Vivian,21.0,6.0,,,,,,,,0,"[21, 6]",2,21.0,Use of Complex Punctuation Marks,"['structural', 'lexical']",2,structural,10,1,0,0,0,r2,short,0,fam=structural | rules=r2 | len=short | num=0 | lex=0,fam=structural | rules=r2 | len=short
2488,10354_LibroBAC.pdf,"En cuánto a liquidez, los certificados de inversión no son la mejor opción ya que no cuentan con la posibilidad de redimirse anticipadamente.",Los certificados de inversión no son la mejor opción de liquidez porque no es posible retirarlos anticipadamente.,Vivian,6.0,19.0,1.0,,,,,,,1,"[6, 19, 1]",3,6.0,Complex Phrases,"['lexical', 'structural']",2,lexical,23,1,0,0,0,r3,medium,1,fam=lexical | rules=r3 | len=medium | num=0 | lex=1,fam=lexical | rules=r3 | len=medium
2491,10360_LibroBAC.pdf,"¿Cómo se accede a los certificados de depósito (lugares, requisitos, documentos, etc.)?",¿Cómo acceder a los certificados de depósito?,Vivian,21.0,16.0,,,,,,,,0,"[21, 16]",2,21.0,Use of Complex Punctuation Marks,"['structural', 'reduction']",2,structural,12,2,0,0,0,r2,short,0,fam=structural | rules=r2 | len=short | num=0 | lex=0,fam=structural | rules=r2 | len=short
2493,10384_LibroBAC.pdf,"El 31 de enero, en Mutual Alajuela por una inversión a un año, con retiro de intereses, en forma mensual, ofrecen una tasa de 10,75% en colones, en títulos físicos.","El treinta y uno de enero, en Mutual Alajuela ofrecen una tasa de diez coma setenta y cinco por ciento por una inversión en colones a un año con retiro mensual de intereses.",Vivian,14.0,16.0,,,,,,,,0,"[14, 16]",2,14.0,Use of Numerical Expressions,"['structural', 'reduction']",2,structural,30,1,1,0,1,r2,long,0,fam=structural | rules=r2 | len=long | num=1 | lex=0,fam=structural | rules=r2 | len=long
2496,10396_LibroBAC.pdf,"Valores cuyo rendimiento no se reconoce en forma explícita bajo la forma de intereses, sino a través de descuentos sobre el valor nominal (original).",Valores con ganancia no explícita bajo la forma de intereses sino por descuentos sobre el valor original.,Vivian,1.0,16.0,,,,,,,,1,"[1, 16]",2,1.0,Word Frequency,"['lexical', 'reduction']",2,lexical,24,1,0,0,0,r2,medium,1,fam=lexical | rules=r2 | len=medium | num=0 | lex=1,fam=lexical | rules=r2 | len=medium
2504,10416_LibroBAC.pdf,Están gravados con el 8% de impuesto.,Tienen el ocho por ciento de impuesto.,Vivian,14.0,1.0,,,,,,,,1,"[14, 1]",2,14.0,Use of Numerical Expressions,"['structural', 'lexical']",2,structural,7,1,1,0,1,r2,short,1,fam=structural | rules=r2 | len=short | num=1 | lex=1,fam=structural | rules=r2 | len=short
2515,250_LibroNEFE_Sincopyright.pdf,"El tipo de deuda menos beneficioso se denomina deuda de consumo; se trata del dinero que pides prestado (a un banco, tarjeta de crédito u otra fuente) para comprar artículos que no aumentan de valor con el paso del tiempo.",La deuda de consumo es la menos beneficiosa. Es el dinero prestado para comprar artículos que no suben de precio con el tiempo.,Vivian,16.0,21.0,5.0,19.0,,,,,,0,"[16, 21, 5, 19]",4,16.0,Parenthetical Phrases,"['reduction', 'structural']",2,reduction,40,1,0,0,0,r4plus,long,0,fam=reduction | rules=r4plus | len=long | num=0 | lex=0,fam=reduction | rules=r4plus | len=long
2518,263_LibroNEFE_Sincopyright.pdf,"Antes de suscribirte a un plan de recompensas de una tarjeta de crédito que tiene un costo anual alto o tasas de interés elevadas, ten en cuenta que las millas de la aerolínea solo sirven si realmente puedes usarlas, y es posible que los incentivos en efectivo no cubran el cargo anual.","Antes de suscribirte a un plan de recompensas de una tarjeta de crédito debes tomar en cuenta algunos aspectos. Por ejemplo, las millas de aerolínea sirven si puedes usarlas y los premios en efectivo no cubren el cargo anual.",Vivian,15.0,5.0,,,,,,,,0,"[15, 5]",2,15.0,Sentence Length,"['structural', 'reduction']",2,structural,52,1,0,0,0,r2,long,0,fam=structural | rules=r2 | len=long | num=0 | lex=0,fam=structural | rules=r2 | len=long
2527,298_LibroNEFE_Sincopyright.pdf,"No obstante, debes solicitar una copia del informe a la agencia que lo elaboró dentro de un plazo específico, generalmente, 60 días después de que te denegaron el crédito.","Sin embargo, debes pedir a la agencia una copia del informo en un plazo específico.",Vivian,20.0,5.0,,,,,,,,0,"[20, 5]",2,20.0,Common Discourse Markers,"['lexical', 'reduction']",2,lexical,29,1,1,0,0,r2,long,0,fam=lexical | rules=r2 | len=long | num=1 | lex=0,fam=lexical | rules=r2 | len=long
2528,300_LibroNEFE_Sincopyright.pdf,Aproximadamente el 20 por ciento de los informes crediticios contienen información inexacta.,Aproximadamente el veinte por ciento de los informes crediticios tienen información incorrecta.,Vivian,21.0,1.0,,,,,,,,1,"[21, 1]",2,21.0,Use of Complex Punctuation Marks,"['structural', 'lexical']",2,structural,12,1,1,0,1,r2,short,1,fam=structural | rules=r2 | len=short | num=1 | lex=1,fam=structural | rules=r2 | len=short
2533,310_LibroNEFE_Sincopyright.pdf,"Quizás puedas solucionar el problema con una simple llamada tele fónica, pero siempre pide documentos escritos para certificarlo, por ejemplo, un correo electrónico o una carta.","Quizás soluciones el problema por llamada, pero necesitas documentos escritos para certificarlo.",Vivian,5.0,6.0,,,,,,,,0,"[5, 6]",2,5.0,Unnecessary Words,"['reduction', 'lexical']",2,reduction,26,1,0,0,0,r2,long,0,fam=reduction | rules=r2 | len=long | num=0 | lex=0,fam=reduction | rules=r2 | len=long
2539,328_LibroNEFE_Sincopyright.pdf,"Si pierdes la tarjeta o te la roban, serás responsable de pagar como máximo $50 de los cargos no autorizados, siempre que llames a la empresa emisora de la tarjeta no bien te percates de que no la tienes.",Si pierdes la tarjeta pagarás máximo cincuenta dólares de los cargos no autorizados. Pero debes llamar a la empresa emisora de la tarjeta.,Vivian,14.0,15.0,6.0,,,,,,,0,"[14, 15, 6]",3,14.0,Use of Numerical Expressions,"['structural', 'lexical']",2,structural,39,1,1,1,0,r3,long,0,fam=structural | rules=r3 | len=long | num=1 | lex=0,fam=structural | rules=r3 | len=long
2540,331_LibroNEFE_Sincopyright.pdf,También puedes querer usar una tarjeta de crédito para determinar tu solvencia.,También puedes usar una tarjeta de crédito para determinar tu capacidad financiera.,Vivian,6.0,1.0,,,,,,,,1,"[6, 1]",2,6.0,Complex Phrases,['lexical'],1,lexical,12,1,0,0,0,r2,short,1,fam=lexical | rules=r2 | len=short | num=0 | lex=1,fam=lexical | rules=r2 | len=short
2541,333_LibroNEFE_Sincopyright.pdf,"Si solicitas una tarjeta de crédito, úsala para comprar cosas que puedes pagar y paga lo que debes a la brevedad.","Si pides una tarjeta de crédito, compra lo que puedes pagar y paga rápido tus deudas.",Vivian,1.0,6.0,,,,,,,,1,"[1, 6]",2,1.0,Word Frequency,['lexical'],1,lexical,21,1,0,0,0,r2,medium,1,fam=lexical | rules=r2 | len=medium | num=0 | lex=1,fam=lexical | rules=r2 | len=medium
